ID,CREATE_DATE,UPDATE_DATE,CREATE_USER,UPDATE_USER,CODE,NAME,INFO,ISACTIVE,FUNDING_TYPE,CARD_TYPE,BANK_NAME,COUNTRY_ID,BANK_ID
282,2010-09-01,2010-09-01,tekir,tekir,510005,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
283,2010-09-01,2010-09-01,tekir,tekir,512651,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
284,2010-09-01,2010-09-01,tekir,tekir,519399,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
285,2010-09-01,2010-09-01,tekir,tekir,521045,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
286,2010-09-01,2010-09-01,tekir,tekir,522054,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
287,2010-09-01,2010-09-01,tekir,tekir,525413,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
288,2010-09-01,2010-09-01,tekir,tekir,525795,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
289,2010-09-01,2010-09-01,tekir,tekir,540643,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
290,2010-09-01,2010-09-01,tekir,tekir,542254,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
291,2010-09-01,2010-09-01,tekir,tekir,545183,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
292,2010-09-01,2010-09-01,tekir,tekir,550412,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
293,2010-09-01,2010-09-01,tekir,tekir,550472,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
294,2010-09-01,2010-09-01,tekir,tekir,550473,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
295,2010-09-01,2010-09-01,tekir,tekir,552143,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
296,2010-09-01,2010-09-01,tekir,tekir,556030,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
297,2010-09-01,2010-09-01,tekir,tekir,556031,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
298,2010-09-01,2010-09-01,tekir,tekir,556033,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
299,2010-09-01,2010-09-01,tekir,tekir,556034,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
300,2010-09-01,2010-09-01,tekir,tekir,556665,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
301,2010-09-01,2010-09-01,tekir,tekir,603092,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
302,2010-09-01,2010-09-01,tekir,tekir,627652,NULL,NULL,TRUE,0,0,HSBC BANK AS,1,34
303,2010-09-01,2010-09-01,tekir,tekir,498516,NULL,Tekfen Standart,TRUE,0,0,TEKFENBANK A.S.,1,36
304,2010-09-01,2010-09-01,tekir,tekir,498517,NULL,Tekfen Plus,TRUE,0,0,TEKFENBANK A.S.,1,36
305,2010-09-01,2010-09-01,tekir,tekir,498518,NULL,Tekfen Premium,TRUE,0,0,TEKFENBANK A.S.,1,36
306,2010-09-01,2010-09-01,tekir,tekir,498519,NULL,Tekfen Platinum,TRUE,0,0,TEKFENBANK A.S.,1,36
307,2010-09-01,2010-09-01,tekir,tekir,498520,NULL,Tekfen Business,TRUE,0,0,TEKFENBANK A.S.,1,36
308,2010-09-01,2010-09-01,tekir,tekir,409070,NULL,Visa Bonus  Denizbank,TRUE,0,0,DENIZBANK,1,39
309,2010-09-01,2010-09-01,tekir,tekir,424360,NULL,Visa Bonus Plus  Denizbank,TRUE,0,0,DENIZBANK,1,39
311,2010-09-01,2010-09-01,tekir,tekir,424361,NULL,Visa Bonus Premium  Denizbank,TRUE,0,0,DENIZBANK,1,39
312,2010-09-01,2010-09-01,tekir,tekir,510118,NULL,Mastercard Bonus Business  Denizbank,TRUE,0,0,DENIZBANK,1,39
313,2010-09-01,2010-09-01,tekir,tekir,512017,NULL,Deniz Gs Bonus Mastercard,TRUE,0,0,DENIZBANK,1,39
314,2010-09-01,2010-09-01,tekir,tekir,512117,NULL,Deniz Gs Bonus Mastercard,TRUE,0,0,DENIZBANK,1,39
315,2010-09-01,2010-09-01,tekir,tekir,520019,NULL,Mastercard Bonus  Denizbank,TRUE,0,0,DENIZBANK,1,39
316,2010-09-01,2010-09-01,tekir,tekir,520303,NULL,Mastercard Bonus Sanal  Denizbank,TRUE,0,0,DENIZBANK,1,39
317,2010-09-01,2010-09-01,tekir,tekir,425846,NULL,Anadolubank,TRUE,0,0,ANADOLU BANK A.S.,1,40
318,2010-09-01,2010-09-01,tekir,tekir,425847,NULL,Anadolubank,TRUE,0,0,ANADOLU BANK A.S.,1,40
319,2010-09-01,2010-09-01,tekir,tekir,425848,NULL,Anadolubank,TRUE,0,0,ANADOLU BANK A.S.,1,40
320,2010-09-01,2010-09-01,tekir,tekir,522240,NULL,Anadolubank,TRUE,0,0,ANADOLU BANK A.S.,1,40
321,2010-09-01,2010-09-01,tekir,tekir,522241,NULL,Anadolubank,TRUE,0,0,ANADOLU BANK A.S.,1,40
322,2010-09-01,2010-09-01,tekir,tekir,554301,NULL,Anadolubank,TRUE,0,0,ANADOLU BANK A.S.,1,40
323,2010-09-01,2010-09-01,tekir,tekir,558593,NULL,Anadolubank,TRUE,0,0,ANADOLU BANK A.S.,1,40
324,2010-09-01,2010-09-01,tekir,tekir,428462,NULL,Visa Tırkiye Finans,TRUE,0,0,TURKIYE FINANS KATILIM BANKASI,1,48
325,2010-09-01,2010-09-01,tekir,tekir,549294,NULL,Masterı Tırkiye Finans,TRUE,0,0,TURKIYE FINANS KATILIM BANKASI,1,48
326,2010-09-01,2010-09-01,tekir,tekir,401200,NULL,Test ııin Verilen Kk,TRUE,0,0,BANK ASYA KATILIM BANKASI A.S.,1,49
327,2010-09-01,2010-09-01,tekir,tekir,402275,VISA,Visa Klasik,TRUE,0,0,BANK ASYA KATILIM BANKASI A.S.,1,49
328,2010-09-01,2010-09-01,tekir,tekir,402276,NULL,Visa Gold,TRUE,0,1,BANK ASYA KATILIM BANKASI A.S.,1,49
329,2010-09-01,2010-09-01,tekir,tekir,402280,NULL,Visa Unemboss Standart,TRUE,0,0,BANK ASYA KATILIM BANKASI A.S.,1,49
330,2010-09-01,2010-09-01,tekir,tekir,407112,NULL,Visa Debit Business,TRUE,1,3,BANK ASYA KATILIM BANKASI A.S.,1,49
331,2010-09-01,2010-09-01,tekir,tekir,407381,VISA,Visa Debit Electron,TRUE,1,2,BANK ASYA KATILIM BANKASI A.S.,1,49
332,2010-09-01,2010-09-01,tekir,tekir,412953,VISA,Visa Debit Electron Prepaid,TRUE,2,2,BANK ASYA KATILIM BANKASI A.S.,1,49
333,2010-09-01,2010-09-01,tekir,tekir,416987,VISA,Visa Business,TRUE,0,3,BANK ASYA KATILIM BANKASI A.S.,1,49
334,2010-09-01,2010-09-01,tekir,tekir,515849,MASTERCARD,Master Gold,TRUE,0,1,BANK ASYA KATILIM BANKASI A.S.,1,49
335,2010-09-01,2010-09-01,tekir,tekir,524384,MASTERCARD,Master Platinum,TRUE,0,4,BANK ASYA KATILIM BANKASI A.S.,1,49
336,2010-09-01,2010-09-01,tekir,tekir,527585,NULL,Master Klasik,TRUE,0,0,BANK ASYA KATILIM BANKASI A.S.,1,49
337,2010-09-01,2010-09-01,tekir,tekir,529462,MASTERCARD,Master Sanal,TRUE,0,0,BANK ASYA KATILIM BANKASI A.S.,1,49
338,2010-09-01,2010-09-01,tekir,tekir,531334,NULL,Master Unemboss Standart,TRUE,0,0,BANK ASYA KATILIM BANKASI A.S.,1,49
339,2010-09-01,2010-09-01,tekir,tekir,547799,NULL,Master Business,TRUE,0,3,BANK ASYA KATILIM BANKASI A.S.,1,49
340,2010-09-01,2010-09-01,tekir,tekir,552529,NULL,Master Business Sanal,TRUE,0,3,BANK ASYA KATILIM BANKASI A.S.,1,49
341,2010-09-01,2010-09-01,tekir,tekir,627462,NULL,Master Debit Maestro,TRUE,1,0,BANK ASYA KATILIM BANKASI A.S.,1,49
310,2010-09-01,2010-09-01,tekir,tekir,677131,NULL,Master Debit Maestro,TRUE,1,0,BANK ASYA KATILIM BANKASI A.S.,1,49
